,day,employee_headcount,company_id
10617,2015-09-12,565,6
10618,2015-09-13,565,6
10619,2015-09-14,570,6
10620,2015-09-15,570,6
10621,2015-09-16,571,6
10622,2015-09-17,571,6
10623,2015-09-18,564,6
10624,2015-09-19,564,6
10625,2015-09-20,564,6
10626,2015-09-21,567,6
10627,2015-09-22,567,6
10628,2015-09-23,567,6
10629,2015-09-24,567,6
10630,2015-09-25,562,6
10631,2015-09-26,562,6
10632,2015-09-27,562,6
10633,2015-09-28,568,6
10634,2015-09-29,568,6
10635,2015-09-30,568,6
10636,2015-10-01,568,6
10637,2015-10-02,566,6
10638,2015-10-03,566,6
10639,2015-10-04,566,6
10640,2015-10-05,572,6
10641,2015-10-06,573,6
10642,2015-10-07,573,6
10643,2015-10-08,573,6
10644,2015-10-09,565,6
10645,2015-10-10,565,6
10646,2015-10-11,565,6
10647,2015-10-12,570,6
10648,2015-10-13,570,6
10649,2015-10-14,569,6
10650,2015-10-15,568,6
10651,2015-10-16,562,6
10652,2015-10-17,562,6
10653,2015-10-18,562,6
10654,2015-10-19,568,6
10655,2015-10-20,569,6
10656,2015-10-21,569,6
10657,2015-10-22,569,6
10658,2015-10-23,569,6
10659,2015-10-24,569,6
10660,2015-10-25,569,6
10661,2015-10-26,576,6
10662,2015-10-27,577,6
10663,2015-10-28,577,6
10664,2015-10-29,577,6
10665,2015-10-30,573,6
10666,2015-10-31,573,6
10667,2015-11-01,573,6
10668,2015-11-02,576,6
10669,2015-11-03,577,6
10670,2015-11-04,576,6
10671,2015-11-05,576,6
10672,2015-11-06,572,6
10673,2015-11-07,572,6
10674,2015-11-08,572,6
10675,2015-11-09,576,6
10676,2015-11-10,577,6
10677,2015-11-11,578,6
10678,2015-11-12,578,6
10679,2015-11-13,570,6
10680,2015-11-14,570,6
10681,2015-11-15,570,6
10682,2015-11-16,577,6
10683,2015-11-17,577,6
10684,2015-11-18,577,6
10685,2015-11-19,577,6
10686,2015-11-20,575,6
10687,2015-11-21,575,6
10688,2015-11-22,575,6
10689,2015-11-23,579,6
10690,2015-11-24,579,6
10691,2015-11-25,579,6
10692,2015-11-26,579,6
10693,2015-11-27,575,6
10694,2015-11-28,575,6
10695,2015-11-29,575,6
10696,2015-11-30,579,6
10697,2015-12-01,580,6
10698,2015-12-02,580,6
10699,2015-12-03,580,6
10700,2015-12-04,576,6
10701,2015-12-05,576,6
10702,2015-12-06,576,6
10703,2015-12-07,578,6
10704,2015-12-08,579,6
10705,2015-12-09,579,6
10706,2015-12-10,579,6
10707,2015-12-11,579,6
10708,2015-12-12,579,6
10709,2015-12-13,579,6
10710,2011-01-24,1,7
10711,2011-01-25,1,7
10712,2011-01-26,1,7
10713,2011-01-27,1,7
10714,2011-01-28,1,7
10715,2011-01-29,1,7
10716,2011-01-30,1,7
10717,2011-01-31,7,7
10718,2011-02-01,7,7
10719,2011-02-02,7,7
10720,2011-02-03,7,7
10721,2011-02-04,7,7
10722,2011-02-05,7,7
10723,2011-02-06,7,7
10724,2011-02-07,12,7
10725,2011-02-08,12,7
10726,2011-02-09,12,7
10727,2011-02-10,12,7
10728,2011-02-11,12,7
10729,2011-02-12,12,7
10730,2011-02-13,12,7
10731,2011-02-14,14,7
10732,2011-02-15,16,7
10733,2011-02-16,19,7
10734,2011-02-17,19,7
10735,2011-02-18,19,7
10736,2011-02-19,19,7
10737,2011-02-20,19,7
10738,2011-02-21,19,7
10739,2011-02-22,20,7
10740,2011-02-23,20,7
10741,2011-02-24,20,7
10742,2011-02-25,20,7
10743,2011-02-26,20,7
10744,2011-02-27,20,7
10745,2011-02-28,23,7
10746,2011-03-01,23,7
10747,2011-03-02,23,7
10748,2011-03-03,23,7
10749,2011-03-04,23,7
10750,2011-03-05,23,7
10751,2011-03-06,23,7
10752,2011-03-07,26,7
10753,2011-03-08,26,7
10754,2011-03-09,26,7
10755,2011-03-10,26,7
10756,2011-03-11,26,7
10757,2011-03-12,26,7
10758,2011-03-13,26,7
10759,2011-03-14,26,7
10760,2011-03-15,26,7
10761,2011-03-16,26,7
10762,2011-03-17,26,7
10763,2011-03-18,26,7
10764,2011-03-19,26,7
10765,2011-03-20,26,7
10766,2011-03-21,28,7
10767,2011-03-22,29,7
10768,2011-03-23,29,7
10769,2011-03-24,29,7
10770,2011-03-25,29,7
10771,2011-03-26,29,7
10772,2011-03-27,29,7
10773,2011-03-28,33,7
10774,2011-03-29,34,7
10775,2011-03-30,34,7
10776,2011-03-31,34,7
10777,2011-04-01,34,7
10778,2011-04-02,34,7
10779,2011-04-03,34,7
10780,2011-04-04,39,7
10781,2011-04-05,40,7
10782,2011-04-06,41,7
10783,2011-04-07,41,7
10784,2011-04-08,41,7
10785,2011-04-09,41,7
10786,2011-04-10,41,7
10787,2011-04-11,47,7
10788,2011-04-12,47,7
10789,2011-04-13,48,7
10790,2011-04-14,48,7
10791,2011-04-15,48,7
10792,2011-04-16,48,7
10793,2011-04-17,48,7
10794,2011-04-18,51,7
10795,2011-04-19,51,7
10796,2011-04-20,52,7
10797,2011-04-21,52,7
10798,2011-04-22,52,7
10799,2011-04-23,52,7
10800,2011-04-24,52,7
10801,2011-04-25,57,7
10802,2011-04-26,58,7
10803,2011-04-27,58,7
10804,2011-04-28,58,7
10805,2011-04-29,58,7
10806,2011-04-30,58,7
10807,2011-05-01,58,7
10808,2011-05-02,65,7
10809,2011-05-03,66,7
10810,2011-05-04,66,7
10811,2011-05-05,66,7
10812,2011-05-06,66,7
10813,2011-05-07,66,7
10814,2011-05-08,66,7
10815,2011-05-09,69,7
10816,2011-05-10,69,7
10817,2011-05-11,69,7
10818,2011-05-12,69,7
10819,2011-05-13,69,7
10820,2011-05-14,69,7
10821,2011-05-15,69,7
10822,2011-05-16,73,7
10823,2011-05-17,73,7
10824,2011-05-18,74,7
10825,2011-05-19,74,7
10826,2011-05-20,74,7
10827,2011-05-21,74,7
10828,2011-05-22,74,7
10829,2011-05-23,77,7
10830,2011-05-24,78,7
10831,2011-05-25,78,7
10832,2011-05-26,78,7
10833,2011-05-27,78,7
10834,2011-05-28,78,7
10835,2011-05-29,78,7
10836,2011-05-30,78,7
10837,2011-05-31,85,7
10838,2011-06-01,85,7
10839,2011-06-02,85,7
10840,2011-06-03,85,7
10841,2011-06-04,85,7
10842,2011-06-05,85,7
10843,2011-06-06,89,7
10844,2011-06-07,89,7
10845,2011-06-08,89,7
10846,2011-06-09,89,7
10847,2011-06-10,89,7
10848,2011-06-11,89,7
10849,2011-06-12,89,7
10850,2011-06-13,90,7
10851,2011-06-14,91,7
10852,2011-06-15,91,7
10853,2011-06-16,92,7
10854,2011-06-17,92,7
10855,2011-06-18,92,7
10856,2011-06-19,92,7
10857,2011-06-20,98,7
10858,2011-06-21,98,7
10859,2011-06-22,99,7
10860,2011-06-23,100,7
10861,2011-06-24,100,7
10862,2011-06-25,100,7
10863,2011-06-26,100,7
10864,2011-06-27,103,7
10865,2011-06-28,103,7
10866,2011-06-29,104,7
10867,2011-06-30,104,7
10868,2011-07-01,104,7
10869,2011-07-02,104,7
10870,2011-07-03,104,7
10871,2011-07-04,104,7
10872,2011-07-05,112,7
10873,2011-07-06,112,7
10874,2011-07-07,112,7
10875,2011-07-08,112,7
10876,2011-07-09,112,7
10877,2011-07-10,112,7
10878,2011-07-11,113,7
10879,2011-07-12,114,7
10880,2011-07-13,116,7
10881,2011-07-14,117,7
10882,2011-07-15,118,7
10883,2011-07-16,118,7
10884,2011-07-17,118,7
10885,2011-07-18,121,7
10886,2011-07-19,121,7
10887,2011-07-20,121,7
10888,2011-07-21,121,7
10889,2011-07-22,121,7
10890,2011-07-23,121,7
10891,2011-07-24,121,7
10892,2011-07-25,125,7
10893,2011-07-26,126,7
10894,2011-07-27,126,7
10895,2011-07-28,126,7
10896,2011-07-29,126,7
10897,2011-07-30,126,7
10898,2011-07-31,126,7
10899,2011-08-01,129,7
10900,2011-08-02,129,7
10901,2011-08-03,130,7
10902,2011-08-04,130,7
10903,2011-08-05,130,7
10904,2011-08-06,130,7
10905,2011-08-07,130,7
10906,2011-08-08,131,7
10907,2011-08-09,131,7
10908,2011-08-10,131,7
10909,2011-08-11,131,7
10910,2011-08-12,131,7
10911,2011-08-13,131,7
10912,2011-08-14,131,7
10913,2011-08-15,134,7
10914,2011-08-16,134,7
10915,2011-08-17,135,7
10916,2011-08-18,135,7
10917,2011-08-19,135,7
10918,2011-08-20,135,7
10919,2011-08-21,135,7
10920,2011-08-22,142,7
10921,2011-08-23,143,7
10922,2011-08-24,143,7
10923,2011-08-25,143,7
10924,2011-08-26,143,7
10925,2011-08-27,143,7
10926,2011-08-28,143,7
10927,2011-08-29,148,7
10928,2011-08-30,148,7
10929,2011-08-31,148,7
10930,2011-09-01,148,7
10931,2011-09-02,148,7
10932,2011-09-03,148,7
10933,2011-09-04,148,7
10934,2011-09-05,148,7
10935,2011-09-06,154,7
10936,2011-09-07,154,7
10937,2011-09-08,154,7
10938,2011-09-09,154,7
10939,2011-09-10,154,7
10940,2011-09-11,154,7
10941,2011-09-12,159,7
10942,2011-09-13,160,7
10943,2011-09-14,160,7
10944,2011-09-15,160,7
10945,2011-09-16,160,7
10946,2011-09-17,160,7
10947,2011-09-18,160,7
10948,2011-09-19,164,7
10949,2011-09-20,164,7
10950,2011-09-21,164,7
10951,2011-09-22,164,7
10952,2011-09-23,164,7
10953,2011-09-24,164,7
10954,2011-09-25,164,7
10955,2011-09-26,166,7
10956,2011-09-27,166,7
10957,2011-09-28,167,7
10958,2011-09-29,167,7
10959,2011-09-30,167,7
10960,2011-10-01,167,7
10961,2011-10-02,167,7
10962,2011-10-03,169,7
10963,2011-10-04,169,7
10964,2011-10-05,169,7
10965,2011-10-06,169,7
10966,2011-10-07,169,7
10967,2011-10-08,169,7
10968,2011-10-09,169,7
10969,2011-10-10,177,7
10970,2011-10-11,178,7
10971,2011-10-12,178,7
10972,2011-10-13,178,7
10973,2011-10-14,178,7
10974,2011-10-15,178,7
10975,2011-10-16,178,7
10976,2011-10-17,184,7
10977,2011-10-18,185,7
10978,2011-10-19,186,7
10979,2011-10-20,186,7
10980,2011-10-21,186,7
10981,2011-10-22,186,7
10982,2011-10-23,186,7
10983,2011-10-24,189,7
10984,2011-10-25,189,7
10985,2011-10-26,189,7
10986,2011-10-27,189,7
10987,2011-10-28,189,7
10988,2011-10-29,189,7
10989,2011-10-30,189,7
10990,2011-10-31,194,7
10991,2011-11-01,194,7
10992,2011-11-02,194,7
10993,2011-11-03,194,7
10994,2011-11-04,194,7
10995,2011-11-05,194,7
10996,2011-11-06,194,7
10997,2011-11-07,195,7
10998,2011-11-08,198,7
10999,2011-11-09,198,7
11000,2011-11-10,198,7
11001,2011-11-11,198,7
11002,2011-11-12,198,7
11003,2011-11-13,198,7
11004,2011-11-14,199,7
11005,2011-11-15,199,7
11006,2011-11-16,199,7
11007,2011-11-17,199,7
11008,2011-11-18,199,7
11009,2011-11-19,199,7
11010,2011-11-20,199,7
11011,2011-11-21,203,7
11012,2011-11-22,204,7
11013,2011-11-23,205,7
11014,2011-11-24,205,7
11015,2011-11-25,205,7
11016,2011-11-26,205,7
11017,2011-11-27,205,7
11018,2011-11-28,210,7
11019,2011-11-29,210,7
11020,2011-11-30,211,7
11021,2011-12-01,212,7
11022,2011-12-02,212,7
11023,2011-12-03,212,7
11024,2011-12-04,212,7
11025,2011-12-05,214,7
11026,2011-12-06,215,7
11027,2011-12-07,215,7
11028,2011-12-08,215,7
11029,2011-12-09,215,7
11030,2011-12-10,215,7
11031,2011-12-11,215,7
11032,2011-12-12,222,7
11033,2011-12-13,222,7
11034,2011-12-14,222,7
11035,2011-12-15,222,7
11036,2011-12-16,222,7
11037,2011-12-17,222,7
11038,2011-12-18,222,7
11039,2011-12-19,225,7
11040,2011-12-20,225,7
11041,2011-12-21,225,7
11042,2011-12-22,225,7
11043,2011-12-23,224,7
11044,2011-12-24,224,7
11045,2011-12-25,224,7
11046,2011-12-26,224,7
11047,2011-12-27,228,7
11048,2011-12-28,228,7
11049,2011-12-29,228,7
11050,2011-12-30,228,7
11051,2011-12-31,228,7
11052,2012-01-01,228,7
11053,2012-01-02,228,7
11054,2012-01-03,232,7
11055,2012-01-04,232,7
11056,2012-01-05,232,7
11057,2012-01-06,231,7
11058,2012-01-07,231,7
11059,2012-01-08,231,7
11060,2012-01-09,239,7
11061,2012-01-10,239,7
11062,2012-01-11,241,7
11063,2012-01-12,241,7
11064,2012-01-13,240,7
11065,2012-01-14,240,7
11066,2012-01-15,240,7
11067,2012-01-16,240,7
11068,2012-01-17,246,7
11069,2012-01-18,246,7
11070,2012-01-19,247,7
11071,2012-01-20,245,7
11072,2012-01-21,245,7
11073,2012-01-22,245,7
11074,2012-01-23,249,7
11075,2012-01-24,249,7
11076,2012-01-25,250,7
11077,2012-01-26,250,7
11078,2012-01-27,248,7
11079,2012-01-28,248,7
11080,2012-01-29,248,7
11081,2012-01-30,251,7
11082,2012-01-31,252,7
11083,2012-02-01,252,7
11084,2012-02-02,253,7
11085,2012-02-03,252,7
11086,2012-02-04,252,7
11087,2012-02-05,252,7
11088,2012-02-06,254,7
11089,2012-02-07,254,7
11090,2012-02-08,254,7
11091,2012-02-09,254,7
11092,2012-02-10,254,7
11093,2012-02-11,254,7
11094,2012-02-12,254,7
11095,2012-02-13,255,7
11096,2012-02-14,255,7
11097,2012-02-15,255,7
11098,2012-02-16,256,7
11099,2012-02-17,256,7
11100,2012-02-18,256,7
11101,2012-02-19,256,7
11102,2012-02-20,256,7
11103,2012-02-21,260,7
11104,2012-02-22,260,7
11105,2012-02-23,260,7
11106,2012-02-24,260,7
11107,2012-02-25,260,7
11108,2012-02-26,260,7
11109,2012-02-27,262,7
11110,2012-02-28,263,7
11111,2012-02-29,263,7
11112,2012-03-01,263,7
11113,2012-03-02,260,7
11114,2012-03-03,260,7
11115,2012-03-04,260,7
11116,2012-03-05,265,7
11117,2012-03-06,266,7
11118,2012-03-07,266,7
11119,2012-03-08,267,7
11120,2012-03-09,267,7
11121,2012-03-10,267,7
11122,2012-03-11,267,7
11123,2012-03-12,270,7
11124,2012-03-13,270,7
11125,2012-03-14,270,7
11126,2012-03-15,270,7
11127,2012-03-16,269,7
11128,2012-03-17,269,7
11129,2012-03-18,269,7
11130,2012-03-19,272,7
11131,2012-03-20,273,7
11132,2012-03-21,273,7
11133,2012-03-22,273,7
11134,2012-03-23,272,7
11135,2012-03-24,272,7
11136,2012-03-25,272,7
11137,2012-03-26,278,7
11138,2012-03-27,278,7
11139,2012-03-28,278,7
11140,2012-03-29,278,7
11141,2012-03-30,275,7
11142,2012-03-31,275,7
11143,2012-04-01,275,7
11144,2012-04-02,283,7
11145,2012-04-03,283,7
11146,2012-04-04,285,7
11147,2012-04-05,285,7
11148,2012-04-06,285,7
11149,2012-04-07,285,7
11150,2012-04-08,285,7
11151,2012-04-09,285,7
11152,2012-04-10,284,7
11153,2012-04-11,284,7
11154,2012-04-12,284,7
11155,2012-04-13,281,7
11156,2012-04-14,281,7
11157,2012-04-15,281,7
11158,2012-04-16,285,7
11159,2012-04-17,285,7
11160,2012-04-18,285,7
11161,2012-04-19,285,7
11162,2012-04-20,284,7
11163,2012-04-21,284,7
11164,2012-04-22,284,7
11165,2012-04-23,287,7
11166,2012-04-24,288,7
11167,2012-04-25,288,7
11168,2012-04-26,288,7
11169,2012-04-27,285,7
11170,2012-04-28,285,7
11171,2012-04-29,285,7
11172,2012-04-30,289,7
11173,2012-05-01,289,7
11174,2012-05-02,288,7
11175,2012-05-03,290,7
11176,2012-05-04,289,7
11177,2012-05-05,289,7
11178,2012-05-06,289,7
11179,2012-05-07,295,7
11180,2012-05-08,296,7
11181,2012-05-09,298,7
11182,2012-05-10,298,7
11183,2012-05-11,297,7
11184,2012-05-12,297,7
11185,2012-05-13,297,7
11186,2012-05-14,302,7
11187,2012-05-15,303,7
11188,2012-05-16,303,7
11189,2012-05-17,303,7
11190,2012-05-18,300,7
11191,2012-05-19,300,7
11192,2012-05-20,300,7
11193,2012-05-21,305,7
11194,2012-05-22,307,7
11195,2012-05-23,307,7
11196,2012-05-24,307,7
11197,2012-05-25,305,7
11198,2012-05-26,305,7
11199,2012-05-27,305,7
11200,2012-05-28,305,7
11201,2012-05-29,313,7
11202,2012-05-30,313,7
11203,2012-05-31,312,7
11204,2012-06-01,310,7
11205,2012-06-02,310,7
11206,2012-06-03,310,7
11207,2012-06-04,313,7
11208,2012-06-05,315,7
11209,2012-06-06,316,7
11210,2012-06-07,316,7
11211,2012-06-08,315,7
11212,2012-06-09,315,7
11213,2012-06-10,315,7
11214,2012-06-11,318,7
11215,2012-06-12,318,7
11216,2012-06-13,318,7
11217,2012-06-14,319,7
11218,2012-06-15,318,7
11219,2012-06-16,318,7
11220,2012-06-17,318,7
11221,2012-06-18,325,7
11222,2012-06-19,325,7
11223,2012-06-20,325,7
11224,2012-06-21,327,7
11225,2012-06-22,325,7
11226,2012-06-23,325,7
11227,2012-06-24,325,7
11228,2012-06-25,327,7
11229,2012-06-26,327,7
11230,2012-06-27,328,7
11231,2012-06-28,328,7
11232,2012-06-29,328,7
11233,2012-06-30,328,7
11234,2012-07-01,328,7
11235,2012-07-02,332,7
11236,2012-07-03,333,7
11237,2012-07-04,333,7
11238,2012-07-05,334,7
11239,2012-07-06,333,7
11240,2012-07-07,333,7
11241,2012-07-08,333,7
11242,2012-07-09,335,7
11243,2012-07-10,337,7
11244,2012-07-11,337,7
11245,2012-07-12,338,7
11246,2012-07-13,335,7
11247,2012-07-14,335,7
11248,2012-07-15,335,7
11249,2012-07-16,338,7
11250,2012-07-17,338,7
11251,2012-07-18,338,7
11252,2012-07-19,338,7
11253,2012-07-20,338,7
11254,2012-07-21,338,7
11255,2012-07-22,338,7
11256,2012-07-23,341,7
11257,2012-07-24,344,7
11258,2012-07-25,345,7
11259,2012-07-26,345,7
11260,2012-07-27,345,7
11261,2012-07-28,345,7
11262,2012-07-29,345,7
11263,2012-07-30,351,7
11264,2012-07-31,352,7
11265,2012-08-01,352,7
11266,2012-08-02,352,7
11267,2012-08-03,349,7
11268,2012-08-04,349,7
11269,2012-08-05,349,7
11270,2012-08-06,353,7
11271,2012-08-07,354,7
11272,2012-08-08,354,7
11273,2012-08-09,354,7
11274,2012-08-10,354,7
11275,2012-08-11,354,7
11276,2012-08-12,354,7
11277,2012-08-13,360,7
11278,2012-08-14,361,7
11279,2012-08-15,361,7
11280,2012-08-16,361,7
11281,2012-08-17,361,7
11282,2012-08-18,361,7
11283,2012-08-19,361,7
11284,2012-08-20,362,7
11285,2012-08-21,362,7
11286,2012-08-22,363,7
11287,2012-08-23,363,7
11288,2012-08-24,362,7
11289,2012-08-25,362,7
11290,2012-08-26,362,7
11291,2012-08-27,368,7
11292,2012-08-28,368,7
11293,2012-08-29,369,7
11294,2012-08-30,369,7
11295,2012-08-31,369,7
11296,2012-09-01,369,7
11297,2012-09-02,369,7
11298,2012-09-03,369,7
11299,2012-09-04,376,7
11300,2012-09-05,376,7
11301,2012-09-06,376,7
11302,2012-09-07,375,7
11303,2012-09-08,375,7
11304,2012-09-09,375,7
11305,2012-09-10,379,7
11306,2012-09-11,380,7
11307,2012-09-12,380,7
11308,2012-09-13,380,7
11309,2012-09-14,378,7
11310,2012-09-15,378,7
11311,2012-09-16,378,7
11312,2012-09-17,382,7
11313,2012-09-18,382,7
11314,2012-09-19,382,7
11315,2012-09-20,382,7
11316,2012-09-21,378,7
11317,2012-09-22,378,7
11318,2012-09-23,378,7
11319,2012-09-24,380,7
11320,2012-09-25,379,7
11321,2012-09-26,379,7
11322,2012-09-27,380,7
11323,2012-09-28,379,7
11324,2012-09-29,379,7
11325,2012-09-30,379,7
11326,2012-10-01,384,7
11327,2012-10-02,384,7
11328,2012-10-03,384,7
11329,2012-10-04,384,7
11330,2012-10-05,381,7
11331,2012-10-06,381,7
11332,2012-10-07,381,7
11333,2012-10-08,385,7
11334,2012-10-09,385,7
11335,2012-10-10,385,7
11336,2012-10-11,385,7
11337,2012-10-12,384,7
11338,2012-10-13,384,7
11339,2012-10-14,384,7
11340,2012-10-15,390,7
11341,2012-10-16,391,7
11342,2012-10-17,392,7
11343,2012-10-18,392,7
11344,2012-10-19,390,7
11345,2012-10-20,390,7
11346,2012-10-21,390,7
11347,2012-10-22,397,7
11348,2012-10-23,398,7
11349,2012-10-24,398,7
11350,2012-10-25,398,7
11351,2012-10-26,394,7
11352,2012-10-27,394,7
11353,2012-10-28,394,7
11354,2012-10-29,400,7
11355,2012-10-30,400,7
11356,2012-10-31,400,7
11357,2012-11-01,400,7
11358,2012-11-02,396,7
11359,2012-11-03,396,7
11360,2012-11-04,396,7
11361,2012-11-05,400,7
11362,2012-11-06,400,7
11363,2012-11-07,400,7
11364,2012-11-08,400,7
11365,2012-11-09,396,7
11366,2012-11-10,396,7
11367,2012-11-11,396,7
11368,2012-11-12,405,7
11369,2012-11-13,406,7
11370,2012-11-14,407,7
11371,2012-11-15,407,7
11372,2012-11-16,406,7
11373,2012-11-17,406,7
11374,2012-11-18,406,7
11375,2012-11-19,412,7
11376,2012-11-20,412,7
11377,2012-11-21,412,7
11378,2012-11-22,412,7
11379,2012-11-23,412,7
11380,2012-11-24,412,7
11381,2012-11-25,412,7
11382,2012-11-26,415,7
11383,2012-11-27,415,7
11384,2012-11-28,416,7
11385,2012-11-29,416,7
11386,2012-11-30,415,7
11387,2012-12-01,415,7
11388,2012-12-02,415,7
11389,2012-12-03,416,7
11390,2012-12-04,416,7
11391,2012-12-05,416,7
11392,2012-12-06,416,7
11393,2012-12-07,410,7
11394,2012-12-08,410,7
11395,2012-12-09,410,7
11396,2012-12-10,410,7
11397,2012-12-11,410,7
11398,2012-12-12,410,7
11399,2012-12-13,410,7
11400,2012-12-14,409,7
11401,2012-12-15,409,7
11402,2012-12-16,409,7
11403,2012-12-17,412,7
11404,2012-12-18,412,7
11405,2012-12-19,411,7
11406,2012-12-20,411,7
11407,2012-12-21,409,7
11408,2012-12-22,409,7
11409,2012-12-23,409,7
11410,2012-12-24,411,7
11411,2012-12-25,411,7
11412,2012-12-26,411,7
11413,2012-12-27,411,7
11414,2012-12-28,411,7
11415,2012-12-29,411,7
11416,2012-12-30,411,7
11417,2012-12-31,419,7
11418,2013-01-01,419,7
11419,2013-01-02,421,7
11420,2013-01-03,421,7
11421,2013-01-04,420,7
11422,2013-01-05,420,7
11423,2013-01-06,420,7
11424,2013-01-07,426,7
11425,2013-01-08,426,7
11426,2013-01-09,426,7
11427,2013-01-10,426,7
11428,2013-01-11,426,7
11429,2013-01-12,426,7
11430,2013-01-13,426,7
11431,2013-01-14,430,7
11432,2013-01-15,430,7
11433,2013-01-16,430,7
11434,2013-01-17,430,7
11435,2013-01-18,427,7
11436,2013-01-19,427,7
11437,2013-01-20,427,7
11438,2013-01-21,427,7
11439,2013-01-22,431,7
11440,2013-01-23,431,7
11441,2013-01-24,431,7
11442,2013-01-25,429,7
11443,2013-01-26,429,7
11444,2013-01-27,429,7
11445,2013-01-28,436,7
11446,2013-01-29,436,7
11447,2013-01-30,437,7
11448,2013-01-31,437,7
11449,2013-02-01,434,7
11450,2013-02-02,434,7
11451,2013-02-03,434,7
11452,2013-02-04,437,7
11453,2013-02-05,439,7
11454,2013-02-06,440,7
11455,2013-02-07,440,7
11456,2013-02-08,438,7
11457,2013-02-09,438,7
11458,2013-02-10,438,7
11459,2013-02-11,442,7
11460,2013-02-12,442,7
11461,2013-02-13,443,7
11462,2013-02-14,443,7
11463,2013-02-15,443,7
11464,2013-02-16,443,7
11465,2013-02-17,443,7
11466,2013-02-18,443,7
11467,2013-02-19,445,7
11468,2013-02-20,445,7
11469,2013-02-21,445,7
11470,2013-02-22,444,7
11471,2013-02-23,444,7
11472,2013-02-24,444,7
11473,2013-02-25,448,7
11474,2013-02-26,448,7
11475,2013-02-27,448,7
11476,2013-02-28,448,7
11477,2013-03-01,447,7
11478,2013-03-02,447,7
11479,2013-03-03,447,7
11480,2013-03-04,450,7
11481,2013-03-05,451,7
11482,2013-03-06,452,7
11483,2013-03-07,452,7
11484,2013-03-08,451,7
11485,2013-03-09,451,7
11486,2013-03-10,451,7
11487,2013-03-11,454,7
11488,2013-03-12,454,7
11489,2013-03-13,454,7
11490,2013-03-14,454,7
11491,2013-03-15,454,7
11492,2013-03-16,454,7
11493,2013-03-17,454,7
11494,2013-03-18,458,7
11495,2013-03-19,459,7
11496,2013-03-20,459,7
11497,2013-03-21,459,7
11498,2013-03-22,458,7
11499,2013-03-23,458,7
11500,2013-03-24,458,7
11501,2013-03-25,464,7
11502,2013-03-26,464,7
11503,2013-03-27,464,7
11504,2013-03-28,464,7
11505,2013-03-29,464,7
11506,2013-03-30,464,7
11507,2013-03-31,464,7
11508,2013-04-01,466,7
11509,2013-04-02,466,7
11510,2013-04-03,466,7
11511,2013-04-04,467,7
11512,2013-04-05,464,7
11513,2013-04-06,464,7
11514,2013-04-07,464,7
11515,2013-04-08,468,7
11516,2013-04-09,468,7
11517,2013-04-10,469,7
11518,2013-04-11,469,7
11519,2013-04-12,463,7
11520,2013-04-13,463,7
11521,2013-04-14,463,7
11522,2013-04-15,466,7
11523,2013-04-16,466,7
11524,2013-04-17,466,7
11525,2013-04-18,466,7
11526,2013-04-19,461,7
11527,2013-04-20,461,7
11528,2013-04-21,461,7
11529,2013-04-22,464,7
11530,2013-04-23,464,7
11531,2013-04-24,464,7
11532,2013-04-25,464,7
11533,2013-04-26,462,7
11534,2013-04-27,462,7
11535,2013-04-28,462,7
11536,2013-04-29,467,7
11537,2013-04-30,467,7
11538,2013-05-01,467,7
11539,2013-05-02,467,7
11540,2013-05-03,464,7
11541,2013-05-04,464,7
11542,2013-05-05,464,7
11543,2013-05-06,468,7
11544,2013-05-07,468,7
11545,2013-05-08,469,7
11546,2013-05-09,469,7
11547,2013-05-10,467,7
11548,2013-05-11,467,7
11549,2013-05-12,467,7
11550,2013-05-13,472,7
11551,2013-05-14,473,7
11552,2013-05-15,473,7
11553,2013-05-16,473,7
11554,2013-05-17,467,7
11555,2013-05-18,467,7
11556,2013-05-19,467,7
11557,2013-05-20,470,7
11558,2013-05-21,470,7
11559,2013-05-22,470,7
11560,2013-05-23,470,7
11561,2013-05-24,465,7
11562,2013-05-25,465,7
11563,2013-05-26,465,7
11564,2013-05-27,465,7
11565,2013-05-28,469,7
11566,2013-05-29,469,7
11567,2013-05-30,469,7
11568,2013-05-31,465,7
11569,2013-06-01,465,7
11570,2013-06-02,465,7
11571,2013-06-03,471,7
11572,2013-06-04,471,7
11573,2013-06-05,472,7
11574,2013-06-06,473,7
11575,2013-06-07,468,7
11576,2013-06-08,468,7
11577,2013-06-09,468,7
11578,2013-06-10,472,7
11579,2013-06-11,472,7
11580,2013-06-12,472,7
11581,2013-06-13,472,7
11582,2013-06-14,471,7
11583,2013-06-15,471,7
11584,2013-06-16,471,7
11585,2013-06-17,473,7
11586,2013-06-18,474,7
11587,2013-06-19,474,7
11588,2013-06-20,475,7
11589,2013-06-21,473,7
11590,2013-06-22,473,7
11591,2013-06-23,473,7
11592,2013-06-24,477,7
11593,2013-06-25,477,7
11594,2013-06-26,478,7
11595,2013-06-27,478,7
11596,2013-06-28,474,7
11597,2013-06-29,474,7
11598,2013-06-30,474,7
11599,2013-07-01,476,7
11600,2013-07-02,476,7
11601,2013-07-03,476,7
11602,2013-07-04,476,7
11603,2013-07-05,473,7
11604,2013-07-06,473,7
11605,2013-07-07,473,7
11606,2013-07-08,478,7
11607,2013-07-09,478,7
11608,2013-07-10,478,7
11609,2013-07-11,478,7
11610,2013-07-12,475,7
11611,2013-07-13,475,7
11612,2013-07-14,475,7
11613,2013-07-15,478,7
11614,2013-07-16,480,7
11615,2013-07-17,480,7
